PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,NewFEN,NewMoves,PGNText
0BiGB,r3k2r/pp3pp1/2p4p/4P3/1b2N3/3PB3/PPP1KPqn/R2Q1R2 w kq - 0 17,f1g1 g2f3,833,99,94,805,mate mateIn1 middlegame oneMove,https://lichess.org/doWT315d#33,Italian_Game Italian_Game_Two_Knights_Defense,r3k2r/pp3pp1/2p4p/4P3/1b2N3/3PB3/PPP1KPqn/R2Q4 b kq - 0 17,g2f3,[Event "Mate in 1\\https://lichess.org/doWT315d#33"][FEN "r3k2r/pp3pp1/2p4p/4P3/1b2N3/3PB3/PPP1KPqn/R2Q4 b kq - 0 17"]1. g2 {g2f3 (0-1)}  *
0BkCc,6k1/1R4p1/5pKp/8/6P1/6rP/8/8 b - - 7 52,g3h3 b7b8,1091,79,87,478,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/ZYBrEBfG/black#104,,6k1/1R4p1/5pKp/8/6P1/7P/8/8 w - - 7 52,b7b8,[Event "Mate in 1\\https://lichess.org/ZYBrEBfG/black#104"][FEN "6k1/1R4p1/5pKp/8/6P1/7P/8/8 w - - 7 52"]1. b7 {b7b8 (1-0)} *
0BkMS,3r2k1/R1p2pp1/1p5p/1P6/2P3n1/8/2Q1N1PP/3q2K1 w - - 3 29,c2d1 d8d1,431,108,96,408,endgame mate mateIn1 oneMove,https://lichess.org/rCGFUOFi#57,,3r2k1/R1p2pp1/1p5p/1P6/2P3n1/8/4N1PP/3Q2K1 b - - 3 29,d8d1,[Event "Mate in 1\\https://lichess.org/rCGFUOFi#57"][FEN "3r2k1/R1p2pp1/1p5p/1P6/2P3n1/8/4N1PP/3Q2K1 b - - 3 29"]1. d8 {d8d1 (0-1)}  *
0BkS5,rn4k1/p4pp1/2p4p/1p1rN3/4n2q/1P1PN2P/PBP3P1/R2QK2R w - - 3 22,e1f1 h4f2,1096,77,92,490,mate mateIn1 middlegame oneMove,https://lichess.org/jsAbeONu#43,,rn4k1/p4pp1/2p4p/1p1rN3/4n2q/1P1PN2P/PBP3P1/R2Q3R b - - 3 22,h4f2,[Event "Mate in 1\\https://lichess.org/jsAbeONu#43"][FEN "rn4k1/p4pp1/2p4p/1p1rN3/4n2q/1P1PN2P/PBP3P1/R2Q3R b - - 3 22"]1. h4 {h4f2 (0-1)}  *
0Bl7X,2R3R1/4kp2/4p2p/3pP3/p2q1P2/P7/K1P5/8 b - - 8 34,d4f4 c8c7,1453,87,87,98,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/ODVtwoiK/black#68,,2R3R1/4kp2/4p2p/3pP3/p4P2/P7/K1P5/8 w - - 8 34,c8c7,[Event "Mate in 1\\https://lichess.org/ODVtwoiK/black#68"][FEN "2R3R1/4kp2/4p2p/3pP3/p4P2/P7/K1P5/8 w - - 8 34"]1. c8 {c8c7 (1-0)} *
0BlXj,r3r1k1/p4p1p/2q2P1Q/2p2p2/1p6/8/PP3P1P/5KR1 b - - 3 29,g8h8 h6g7,755,87,90,334,endgame master mate mateIn1 oneMove,https://lichess.org/tWzs2rnh/black#58,,r3r3/p4p1p/2q2P1Q/2p2p2/1p6/8/PP3P1P/5KR1 w - - 3 29,h6g7,[Event "Mate in 1\\https://lichess.org/tWzs2rnh/black#58"][FEN "r3r3/p4p1p/2q2P1Q/2p2p2/1p6/8/PP3P1P/5KR1 w - - 3 29"]1. h6 {h6g7 (1-0)} *
0BlqB,3r1r1k/6b1/p2p4/2p1nN1Q/1p2n3/7P/PP4P1/R5K1 b - - 5 30,h8g8 f5e7,1081,76,97,1912,mate mateIn1 middlegame oneMove,https://lichess.org/NmuFvtmC/black#60,,3r1r2/6b1/p2p4/2p1nN1Q/1p2n3/7P/PP4P1/R5K1 w - - 5 30,f5e7,[Event "Mate in 1\\https://lichess.org/NmuFvtmC/black#60"][FEN "3r1r2/6b1/p2p4/2p1nN1Q/1p2n3/7P/PP4P1/R5K1 w - - 5 30"]1. f5 {f5e7 (1-0)} *
0BmQW,2b2rk1/Qpq3p1/2p4p/2bp4/4P1n1/1P5N/1PP2PPP/1NB2RK1 w - - 3 18,a7c5 c7h2,657,84,93,126,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/FZ6KmMxM#35,Italian_Game Italian_Game_Rousseau_Gambit,2b2rk1/1pq3p1/2p4p/2Qp4/4P1n1/1P5N/1PP2PPP/1NB2RK1 b - - 3 18,c7h2,[Event "Mate in 1\\https://lichess.org/FZ6KmMxM#35"][FEN "2b2rk1/1pq3p1/2p4p/2Qp4/4P1n1/1P5N/1PP2PPP/1NB2RK1 b - - 3 18"]1. c7 {c7h2 (0-1)}  *
0Bo5L,rnbr1k2/ppp1q1bQ/3p1pBB/4p3/3P4/2N1P3/PPP2PP1/R3K1N1 b Q - 8 15,g7h6 h7h8,1150,77,96,7612,master mate mateIn1 middlegame oneMove,https://lichess.org/hNw9bIOA/black#30,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,rnbr1k2/ppp1q2Q/3p1pBb/4p3/3P4/2N1P3/PPP2PP1/R3K1N1 w Q - 8 15,h7h8,[Event "Mate in 1\\https://lichess.org/hNw9bIOA/black#30"][FEN "rnbr1k2/ppp1q2Q/3p1pBb/4p3/3P4/2N1P3/PPP2PP1/R3K1N1 w Q - 8 15"]1. h7 {h7h8 (1-0)} *
0Boyu,2r4k/5p1p/4p2P/1pp1PnQ1/p2p2P1/P2P4/1PP2q1K/R3R3 w - - 0 33,h2h1 f5g3,926,76,91,222,endgame mate mateIn1 oneMove,https://lichess.org/t03MUZyi#65,,2r4k/5p1p/4p2P/1pp1PnQ1/p2p2P1/P2P4/1PP2q2/R3R2K b - - 0 33,f5g3,[Event "Mate in 1\\https://lichess.org/t03MUZyi#65"][FEN "2r4k/5p1p/4p2P/1pp1PnQ1/p2p2P1/P2P4/1PP2q2/R3R2K b - - 0 33"]1. f5 {f5g3 (0-1)}  *
0BppB,r4rk1/1b3ppp/pb3n2/1N1q4/1P6/P2B4/1B3PPP/1R1Q1RK1 w - - 1 18,b2f6 d5g2,773,85,85,83,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/j5ZAjqkg#35,Queens_Gambit_Declined Queens_Gambit_Declined_Tarrasch_Defense,r4rk1/1b3ppp/pb3B2/1N1q4/1P6/P2B4/5PPP/1R1Q1RK1 b - - 1 18,d5g2,[Event "Mate in 1\\https://lichess.org/j5ZAjqkg#35"][FEN "r4rk1/1b3ppp/pb3B2/1N1q4/1P6/P2B4/5PPP/1R1Q1RK1 b - - 1 18"]1. d5 {d5g2 (0-1)}  *
0BqfF,5k2/3pp3/p5p1/qp3p2/3PbQ2/P7/1KrB2PP/3R1R2 w - - 0 25,b2b3 a5a4,1096,79,93,2421,killBoxMate mate mateIn1 middlegame oneMove,https://lichess.org/1lZFeGLw#49,,5k2/3pp3/p5p1/qp3p2/3PbQ2/PK6/2rB2PP/3R1R2 b - - 0 25,a5a4,[Event "Mate in 1\\https://lichess.org/1lZFeGLw#49"][FEN "5k2/3pp3/p5p1/qp3p2/3PbQ2/PK6/2rB2PP/3R1R2 b - - 0 25"]1. a5 {a5a4 (0-1)}  *
0BrHk,8/8/2R5/8/5Kpk/5N2/5rP1/8 b - - 2 61,g4f3 c6h6,1215,75,98,3726,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/ZiBcPIRN/black#122,,8/8/2R5/8/5K1k/5p2/5rP1/8 w - - 2 61,c6h6,[Event "Mate in 1\\https://lichess.org/ZiBcPIRN/black#122"][FEN "8/8/2R5/8/5K1k/5p2/5rP1/8 w - - 2 61"]1. c6 {c6h6 (1-0)} *
0BrU2,8/PP6/8/8/8/5p1k/4r1p1/1R4K1 w - - 3 52,b7b8q f3f2,964,79,88,94,advancedPawn endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/vgeCUw0L#103,,1P6/P7/8/8/8/5p1k/4r1p1/1R4K1 b - - 3 52,f3f2,[Event "Mate in 1\\https://lichess.org/vgeCUw0L#103"][FEN "1P6/P7/8/8/8/5p1k/4r1p1/1R4K1 b - - 3 52"]1. f3 {f3f2 (0-1)}  *
0BrXs,6k1/p6p/4p2K/2N1n3/P3Pn2/7P/8/4B3 w - - 11 45,e1g3 e5f7,974,79,92,205,endgame master mate mateIn1 oneMove,https://lichess.org/LH61xzXu#89,,6k1/p6p/4p2K/2N1n3/P3Pn2/6BP/8/8 b - - 11 45,e5f7,[Event "Mate in 1\\https://lichess.org/LH61xzXu#89"][FEN "6k1/p6p/4p2K/2N1n3/P3Pn2/6BP/8/8 b - - 11 45"]1. e5 {e5f7 (0-1)}  *
0Bsk6,8/7p/5Qpk/3PP3/6PP/1p1q1PK1/rP6/8 b - - 0 48,d3e2 f6f8,1699,77,91,1720,endgame mate mateIn1 oneMove,https://lichess.org/aR5Cx8bz/black#96,,8/7p/5Qpk/3PP3/6PP/1p3PK1/rP2q3/8 w - - 0 48,f6f8,[Event "Mate in 1\\https://lichess.org/aR5Cx8bz/black#96"][FEN "8/7p/5Qpk/3PP3/6PP/1p3PK1/rP2q3/8 w - - 0 48"]1. f6 {f6f8 (1-0)} *
0Bska,1k2n3/p7/Kp6/2p3pp/P1P1B3/3P1PP1/7P/8 w - - 1 38,e4g6 e8c7,624,81,100,297,endgame mate mateIn1 oneMove,https://lichess.org/o96KGvh9#75,,1k2n3/p7/Kp4B1/2p3pp/P1P5/3P1PP1/7P/8 b - - 1 38,e8c7,[Event "Mate in 1\\https://lichess.org/o96KGvh9#75"][FEN "1k2n3/p7/Kp4B1/2p3pp/P1P5/3P1PP1/7P/8 b - - 1 38"]1. e8 {e8c7 (0-1)}  *
0BtAG,r1r3k1/1q3pp1/4p2p/1Pp5/P2p1P1n/2Q1P2P/4B1P1/R2R2K1 w - - 0 33,e3d4 b7g2,1024,79,84,146,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/c3xESuoy#65,,r1r3k1/1q3pp1/4p2p/1Pp5/P2P1P1n/2Q4P/4B1P1/R2R2K1 b - - 0 33,b7g2,[Event "Mate in 1\\https://lichess.org/c3xESuoy#65"][FEN "r1r3k1/1q3pp1/4p2p/1Pp5/P2P1P1n/2Q4P/4B1P1/R2R2K1 b - - 0 33"]1. b7 {b7g2 (0-1)}  *
0BtKi,r1bq1r1k/1p2b3/p1pp1pQ1/8/4P2P/1P3N2/1P3PP1/R3R1K1 b - - 0 18,f8g8 g6h6,916,86,95,760,mate mateIn1 middlegame oneMove,https://lichess.org/JHXDTAtw/black#36,Philidor_Defense Philidor_Defense_Other_variations,r1bq3k/1p2b3/p1pp1pQ1/8/4P2P/1P3N2/1P3PP1/R3R1K1 w - - 0 18,g6h6,[Event "Mate in 1\\https://lichess.org/JHXDTAtw/black#36"][FEN "r1bq3k/1p2b3/p1pp1pQ1/8/4P2P/1P3N2/1P3PP1/R3R1K1 w - - 0 18"]1. g6 {g6h6 (1-0)} *
0BtOS,3r4/p1Q1bkpp/1p6/5p2/P3p3/BP6/5PPP/R2q2K1 w - - 2 27,a1d1 d8d1,597,94,100,45,backRankMate endgame master mate mateIn1 oneMove,https://lichess.org/Fx763mzy#53,,3r4/p1Q1bkpp/1p6/5p2/P3p3/BP6/5PPP/3q2K1 b - - 2 27,d8d1,[Event "Mate in 1\\https://lichess.org/Fx763mzy#53"][FEN "3r4/p1Q1bkpp/1p6/5p2/P3p3/BP6/5PPP/3q2K1 b - - 2 27"]1. d8 {d8d1 (0-1)}  *
0BtRA,kRnr1q1r/p4ppp/Q2Np3/4P3/8/1P4P1/P4PP1/5RK1 b - - 4 23,a8b8 a6b7,905,79,92,393,mate mateIn1 middlegame oneMove,https://lichess.org/8DrKjrL7/black#46,,1Rnr1q1r/p4ppp/Q2Np3/4P3/8/1P4P1/P4PP1/5RK1 w - - 4 23,a6b7,[Event "Mate in 1\\https://lichess.org/8DrKjrL7/black#46"][FEN "1Rnr1q1r/p4ppp/Q2Np3/4P3/8/1P4P1/P4PP1/5RK1 w - - 4 23"]1. a6 {a6b7 (1-0)} *
0BvAG,6k1/5ppp/8/3P4/1P3p1b/2P2Pq1/6B1/3RrKQ1 w - - 5 32,d1e1 g3e1,721,104,85,756,endgame mate mateIn1 oneMove,https://lichess.org/g3s45S1w#63,,6k1/5ppp/8/3P4/1P3p1b/2P2Pq1/6B1/4rKQ1 b - - 5 32,g3e1,[Event "Mate in 1\\https://lichess.org/g3s45S1w#63"][FEN "6k1/5ppp/8/3P4/1P3p1b/2P2Pq1/6B1/4rKQ1 b - - 5 32"]1. g3 {g3e1 (0-1)}  *
0BvIN,Q7/6pk/2p3pp/2Qp4/3P4/2P2PqP/1r4P1/R6K w - - 1 36,c5f8 g3g2,897,128,58,64,endgame mate mateIn1 oneMove,https://lichess.org/s1VkxV5k#71,,Q4Q2/6pk/2p3pp/3p4/3P4/2P2PqP/1r4P1/R6K b - - 1 36,g3g2,[Event "Mate in 1\\https://lichess.org/s1VkxV5k#71"][FEN "Q4Q2/6pk/2p3pp/3p4/3P4/2P2PqP/1r4P1/R6K b - - 1 36"]1. g3 {g3g2 (0-1)}  *
0BvKf,r4rk1/ppN2ppp/3p4/3P4/2P1Pp2/3B2qb/PP3bP1/R2Q1R1K w - - 0 17,g2h3 g3h3,1067,80,94,347,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/KxzgKZ0c#33,Mikenas_Defense Mikenas_Defense_Lithuanian_Variation,r4rk1/ppN2ppp/3p4/3P4/2P1Pp2/3B2qP/PP3b2/R2Q1R1K b - - 0 17,g3h3,[Event "Mate in 1\\https://lichess.org/KxzgKZ0c#33"][FEN "r4rk1/ppN2ppp/3p4/3P4/2P1Pp2/3B2qP/PP3b2/R2Q1R1K b - - 0 17"]1. g3 {g3h3 (0-1)}  *
0Bvvk,7R/1p1r1p2/2p1p3/2R1P1k1/r2P1nP1/P4K2/2N5/8 b - - 8 47,f4g6 h8h5,801,78,100,74,endgame mate mateIn1 oneMove,https://lichess.org/BEwgmkRC/black#94,,7R/1p1r1p2/2p1p1n1/2R1P1k1/r2P2P1/P4K2/2N5/8 w - - 8 47,h8h5,[Event "Mate in 1\\https://lichess.org/BEwgmkRC/black#94"][FEN "7R/1p1r1p2/2p1p1n1/2R1P1k1/r2P2P1/P4K2/2N5/8 w - - 8 47"]1. h8 {h8h5 (1-0)} *
0Bw68,r1bqk1nr/pp2bnQp/2pp4/8/4P3/1B6/PPP2PPP/RNB1K2R b KQkq - 0 9,e7f6 g7f7,1034,104,100,32,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/m03qCf4R/black#18,Philidor_Defense Philidor_Defense_Other_variations,r1bqk1nr/pp3nQp/2pp1b2/8/4P3/1B6/PPP2PPP/RNB1K2R w KQkq - 0 9,g7f7,[Event "Mate in 1\\https://lichess.org/m03qCf4R/black#18"][FEN "r1bqk1nr/pp3nQp/2pp1b2/8/4P3/1B6/PPP2PPP/RNB1K2R w KQkq - 0 9"]1. g7 {g7f7 (1-0)} *
0BwuV,3r1rk1/pp3ppp/2p1bq1n/4p1N1/2B4P/5P2/P1QN2P1/3R2K1 b - - 2 23,e6c4 c2h7,978,76,100,281,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/VDi2WeaZ/black#46,,3r1rk1/pp3ppp/2p2q1n/4p1N1/2b4P/5P2/P1QN2P1/3R2K1 w - - 2 23,c2h7,[Event "Mate in 1\\https://lichess.org/VDi2WeaZ/black#46"][FEN "3r1rk1/pp3ppp/2p2q1n/4p1N1/2b4P/5P2/P1QN2P1/3R2K1 w - - 2 23"]1. c2 {c2h7 (1-0)} *
0ByRN,4br1k/1p2p3/p3B2p/3N4/1r1b3q/6R1/PPPQRPP1/6K1 b - - 5 31,h4g3 d2h6,807,105,90,447,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/99CkT3qH/black#62,,4br1k/1p2p3/p3B2p/3N4/1r1b4/6q1/PPPQRPP1/6K1 w - - 5 31,d2h6,[Event "Mate in 1\\https://lichess.org/99CkT3qH/black#62"][FEN "4br1k/1p2p3/p3B2p/3N4/1r1b4/6q1/PPPQRPP1/6K1 w - - 5 31"]1. d2 {d2h6 (1-0)} *
0Bybe,2r2k2/4rpb1/1Q2p3/2n1q3/1B1pB3/5P2/PP3P2/2R1K2R b K - 0 23,c5e4 c1c8,1325,76,92,1848,hangingPiece master mate mateIn1 middlegame oneMove pin,https://lichess.org/GgM867sI/black#46,,2r2k2/4rpb1/1Q2p3/4q3/1B1pn3/5P2/PP3P2/2R1K2R w K - 0 23,c1c8,[Event "Mate in 1\\https://lichess.org/GgM867sI/black#46"][FEN "2r2k2/4rpb1/1Q2p3/4q3/1B1pn3/5P2/PP3P2/2R1K2R w K - 0 23"]1. c1 {c1c8 (1-0)} *
0ByiS,5r1k/1b3pp1/p2Np3/2Pp4/1r6/3BPPb1/PPQ3P1/1R1R1K1q w - - 8 26,f1e2 h1g2,1008,76,100,355,mate mateIn1 middlegame oneMove,https://lichess.org/sBeRoxli#51,,5r1k/1b3pp1/p2Np3/2Pp4/1r6/3BPPb1/PPQ1K1P1/1R1R3q b - - 8 26,h1g2,[Event "Mate in 1\\https://lichess.org/sBeRoxli#51"][FEN "5r1k/1b3pp1/p2Np3/2Pp4/1r6/3BPPb1/PPQ1K1P1/1R1R3q b - - 8 26"]1. h1 {h1g2 (0-1)}  *
0BynO,4rbk1/1pp2pp1/2qpb1rp/p4N1Q/1nP2P1R/1P2P3/PB4PP/RB4K1 w - - 2 22,f5d4 c6g2,696,78,98,841,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/KroKWSQi#43,,4rbk1/1pp2pp1/2qpb1rp/p6Q/1nPN1P1R/1P2P3/PB4PP/RB4K1 b - - 2 22,c6g2,[Event "Mate in 1\\https://lichess.org/KroKWSQi#43"][FEN "4rbk1/1pp2pp1/2qpb1rp/p6Q/1nPN1P1R/1P2P3/PB4PP/RB4K1 b - - 2 22"]1. c6 {c6g2 (0-1)}  *
0Byyr,r2q1k1r/pp1n2bp/n2B2p1/2pp4/2P5/3B1Q1P/PP4P1/R3R1K1 b - - 3 18,f8g8 f3d5,1170,79,93,2772,mate mateIn1 middlegame oneMove,https://lichess.org/YgRAc72A/black#36,Alekhine_Defense Alekhine_Defense_Four_Pawns_Attack,r2q3r/pp1n2bp/n2B2p1/2pp4/2P5/3B1Q1P/PP4P1/R3R1K1 w - - 3 18,f3d5,[Event "Mate in 1\\https://lichess.org/YgRAc72A/black#36"][FEN "r2q3r/pp1n2bp/n2B2p1/2pp4/2P5/3B1Q1P/PP4P1/R3R1K1 w - - 3 18"]1. f3 {f3d5 (1-0)} *
0Bz05,4rrk1/p1q3pp/1pp5/6Q1/4p2N/1P2R2P/PBP5/6K1 b - - 1 23,c7f4 g5g7,1258,75,71,272,master mate mateIn1 middlegame oneMove,https://lichess.org/7sENm0V1/black#46,,4rrk1/p5pp/1pp5/6Q1/4pq1N/1P2R2P/PBP5/6K1 w - - 1 23,g5g7,[Event "Mate in 1\\https://lichess.org/7sENm0V1/black#46"][FEN "4rrk1/p5pp/1pp5/6Q1/4pq1N/1P2R2P/PBP5/6K1 w - - 1 23"]1. g5 {g5g7 (1-0)} *
0BzGT,6k1/pp4p1/1b6/6N1/Pr1PR3/7P/6P1/5K2 b - - 2 39,b4d4 e4e8,702,81,88,162,endgame master mate mateIn1 oneMove,https://lichess.org/WZVrrCKd/black#78,,6k1/pp4p1/1b6/6N1/P2PR3/7P/6P1/5K2 w - - 2 39,e4e8,[Event "Mate in 1\\https://lichess.org/WZVrrCKd/black#78"][FEN "6k1/pp4p1/1b6/6N1/P2PR3/7P/6P1/5K2 w - - 2 39"]1. e4 {e4e8 (1-0)} *
0C02o,r4rk1/ppp2ppp/3b4/3p4/4nP1q/P3PR2/1PPBB3/RN1Q1K2 w - - 6 18,d2e1 h4h1,1116,76,88,614,mate mateIn1 middlegame oneMove,https://lichess.org/9Ou7YYbz#35,Queens_Pawn_Game Queens_Pawn_Game_Colle_System,r4rk1/ppp2ppp/3b4/3p4/4nP1q/P3PR2/1PP1B3/RN1QBK2 b - - 6 18,h4h1,[Event "Mate in 1\\https://lichess.org/9Ou7YYbz#35"][FEN "r4rk1/ppp2ppp/3b4/3p4/4nP1q/P3PR2/1PP1B3/RN1QBK2 b - - 6 18"]1. h4 {h4h1 (0-1)}  *
0C062,5r2/p1pk2p1/2p3p1/3pP3/8/2PQ2Pb/P4q1P/R3R2K w - - 3 29,d3e2 h3g2,1368,74,92,1420,endgame mate mateIn1 oneMove,https://lichess.org/EKsRqi0l#57,,5r2/p1pk2p1/2p3p1/3pP3/8/2P3Pb/P3Qq1P/R3R2K b - - 3 29,h3g2,[Event "Mate in 1\\https://lichess.org/EKsRqi0l#57"][FEN "5r2/p1pk2p1/2p3p1/3pP3/8/2P3Pb/P3Qq1P/R3R2K b - - 3 29"]1. h3 {h3g2 (0-1)}  *
0C0fn,3r1bk1/p2r1pp1/1qn1pP2/1p2P1N1/1PpP3Q/P1N5/6PP/2BR2K1 b - - 4 30,d7d4 h4h7,805,78,91,510,mate mateIn1 middlegame oneMove,https://lichess.org/71LsXldC/black#60,,3r1bk1/p4pp1/1qn1pP2/1p2P1N1/1Ppr3Q/P1N5/6PP/2BR2K1 w - - 4 30,h4h7,[Event "Mate in 1\\https://lichess.org/71LsXldC/black#60"][FEN "3r1bk1/p4pp1/1qn1pP2/1p2P1N1/1Ppr3Q/P1N5/6PP/2BR2K1 w - - 4 30"]1. h4 {h4h7 (1-0)} *
0C0ge,4R3/3R2pk/7p/p2P4/8/8/PPPr3r/5K2 w - - 0 29,d7e7 h2h1,1379,75,91,3181,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/fKcsE8Ch#57,,4R3/6pk/7p/p2P4/8/8/PPPr3r/5K2 b - - 0 29,h2h1,[Event "Mate in 1\\https://lichess.org/fKcsE8Ch#57"][FEN "4R3/6pk/7p/p2P4/8/8/PPPr3r/5K2 b - - 0 29"]1. h2 {h2h1 (0-1)}  *
0C0te,1r1qkbnr/p1pppp1p/np4p1/4Nb2/2PP4/PN1B1Q2/1P3PPP/R1B1K2R b KQk - 5 11,f5d3 f3f7,972,82,93,4064,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/oGEMvwxK/black#22,English_Defense English_Defense_Other_variations,1r1qkbnr/p1pppp1p/np4p1/4N3/2PP4/PN1b1Q2/1P3PPP/R1B1K2R w KQk - 5 11,f3f7,[Event "Mate in 1\\https://lichess.org/oGEMvwxK/black#22"][FEN "1r1qkbnr/p1pppp1p/np4p1/4N3/2PP4/PN1b1Q2/1P3PPP/R1B1K2R w KQk - 5 11"]1. f3 {f3f7 (1-0)} *
0C1Mc,6r1/pk3p1p/1p1p4/1Q2pPq1/PP6/2P5/5PPP/R4RK1 w - - 1 23,a4a5 g5g2,513,101,86,605,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/LrYjdipy#45,,6r1/pk3p1p/1p1p4/PQ2pPq1/1P6/2P5/5PPP/R4RK1 b - - 1 23,g5g2,[Event "Mate in 1\\https://lichess.org/LrYjdipy#45"][FEN "6r1/pk3p1p/1p1p4/PQ2pPq1/1P6/2P5/5PPP/R4RK1 b - - 1 23"]1. g5 {g5g2 (0-1)}  *
0C1Rs,Q7/6pk/6p1/3p2b1/8/2P2p2/1P3qPP/3R3K w - - 2 32,a8d5 f2g2,985,77,100,152,endgame master mate mateIn1 oneMove,https://lichess.org/nYAvmcV6#63,,8/6pk/6p1/3Q2b1/8/2P2p2/1P3qPP/3R3K b - - 2 32,f2g2,[Event "Mate in 1\\https://lichess.org/nYAvmcV6#63"][FEN "8/6pk/6p1/3Q2b1/8/2P2p2/1P3qPP/3R3K b - - 2 32"]1. f2 {f2g2 (0-1)}  *
0C1uH,r1b1k2r/ppp2pp1/1bp2q1p/8/4P3/2PP4/PP2BPPP/RN1QK2R w KQkq - 0 10,b1d2 f6f2,755,87,92,206,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/ysbHDNFn#19,Russian_Game Russian_Game_Stafford_Gambit,r1b1k2r/ppp2pp1/1bp2q1p/8/4P3/2PP4/PP1NBPPP/R2QK2R b KQkq - 0 10,f6f2,[Event "Mate in 1\\https://lichess.org/ysbHDNFn#19"][FEN "r1b1k2r/ppp2pp1/1bp2q1p/8/4P3/2PP4/PP1NBPPP/R2QK2R b KQkq - 0 10"]1. f6 {f6f2 (0-1)}  *
0C2A0,1rb2rk1/2p2Rpp/2p5/4b3/p1B1P3/2P1B3/PP4PP/2KR4 b - - 0 18,f8f7 d1d8,1142,80,62,186,master mate mateIn1 middlegame oneMove pin,https://lichess.org/bpJiOjD6/black#36,Four_Knights_Game Four_Knights_Game_Scotch_Variation,1rb3k1/2p2rpp/2p5/4b3/p1B1P3/2P1B3/PP4PP/2KR4 w - - 0 18,d1d8,[Event "Mate in 1\\https://lichess.org/bpJiOjD6/black#36"][FEN "1rb3k1/2p2rpp/2p5/4b3/p1B1P3/2P1B3/PP4PP/2KR4 w - - 0 18"]1. d1 {d1d8 (1-0)} *
0C2Mz,3r1k2/R4p2/4p1pp/8/2N3P1/1P6/P4r2/1K4R1 w - - 0 36,g1g3 d8d1,1338,128,50,24,endgame mate mateIn1 oneMove,https://lichess.org/Ty4QfqLm#71,,3r1k2/R4p2/4p1pp/8/2N3P1/1P4R1/P4r2/1K6 b - - 0 36,d8d1,[Event "Mate in 1\\https://lichess.org/Ty4QfqLm#71"][FEN "3r1k2/R4p2/4p1pp/8/2N3P1/1P4R1/P4r2/1K6 b - - 0 36"]1. d8 {d8d1 (0-1)}  *
0C2PE,2r5/k1p2p2/pp3N2/4Pb2/4Q3/8/PPP2q2/2KR4 w - - 5 47,e4d4 f2c2,936,76,79,151,endgame mate mateIn1 oneMove,https://lichess.org/Hv57rz9a#93,,2r5/k1p2p2/pp3N2/4Pb2/8/8/PPP2q2/2KR4 b - - 5 47,f2c2,[Event "Mate in 1\\https://lichess.org/Hv57rz9a#93"][FEN "2r5/k1p2p2/pp3N2/4Pb2/8/8/PPP2q2/2KR4 b - - 5 47"]1. f2 {f2c2 (0-1)}  *
0C2cb,r1b2rk1/1p1p2pp/p1N3n1/5pq1/2P1p3/1PQ1PP2/PB2B1PP/R4RK1 b - - 0 16,b7c6 c3g7,1136,138,43,57,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/RjRZkkY0/black#32,Horwitz_Defense Horwitz_Defense_Other_variations,r1b2rk1/3p2pp/p1p3n1/5pq1/2P1p3/1PQ1PP2/PB2B1PP/R4RK1 w - - 0 16,c3g7,[Event "Mate in 1\\https://lichess.org/RjRZkkY0/black#32"][FEN "r1b2rk1/3p2pp/p1p3n1/5pq1/2P1p3/1PQ1PP2/PB2B1PP/R4RK1 w - - 0 16"]1. c3 {c3g7 (1-0)} *
0C2ur,6k1/2Q4p/2pp2pP/6p1/3qP3/3R3P/PPPKr3/5r2 w - - 0 29,d2e2 d4f2,897,79,41,49,endgame mate mateIn1 oneMove,https://lichess.org/OuJIfqAY#57,,6k1/2Q4p/2pp2pP/6p1/3qP3/3R3P/PPP1r3/5r2 b - - 0 29,d4f2,[Event "Mate in 1\\https://lichess.org/OuJIfqAY#57"][FEN "6k1/2Q4p/2pp2pP/6p1/3qP3/3R3P/PPP1r3/5r2 b - - 0 29"]1. d4 {d4f2 (0-1)}  *
